date,book,jogging,origami,yoga,bread,orchids,mindfulness,podcast,calligraphy,board games,language,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index
2020-06-04,273,91,135,692,257,452,2,3981,131,484,German (CHE),-0.0651924,0.191666,1,1,55.56
2020-06-04,273,91,135,692,257,452,2,3981,131,484,German (DEU),-0.0293925,0.20001875,0,1,59.72
2020-06-04,6,0,4,44,1,6,2,0,0,0,Tamil,-0.248030749235474,0.1746390672782874,2,1,87.5
2020-06-04,13,35,12,68,46,45,2,68,24,178,Serbian,0.0787596,0.1557164,1,1,43.52
2020-06-05,194,81,135,644,263,417,2,4007,114,561,German (AUT),-0.0264366666666666,0.1650511111111111,0,1,62.04
2020-06-05,11,0,4,39,1,4,0,3,1,2,Tamil,-0.2421665543644716,0.1750298009188361,2,1,87.5
2020-06-05,59,22,24,52,77,76,16,67,17,34,Vietnamese,0.0743000851063829,0.2092001985815603,0,1,69.44
2020-06-05,11,35,13,61,56,32,0,52,30,82,Serbian,0.1034539999999999,0.1511324,1,1,43.52
2020-06-05,179,97,207,266,296,175,397,503,191,337,Japanese,-0.0693031181102362,0.1155351653543307,0,1,28.7
2020-06-05,194,81,135,644,263,417,2,4007,114,561,German (DEU),-0.057724375,0.20197125,0,1,59.72
2020-06-05,194,81,135,644,263,417,2,4007,114,561,German (CHE),-0.0799408,0.1743576,1,1,55.56
2020-06-06,182,100,112,606,216,431,0,3609,88,708,German (DEU),-0.041961875,0.249426875,0,1,59.72
2020-06-06,189,69,189,322,336,202,273,477,157,343,Japanese,-0.0588146948356807,0.1425362754303599,0,1,28.7
2020-06-06,182,100,112,606,216,431,0,3609,88,708,German (CHE),-0.1125404,0.2086199999999999,1,1,46.3
2020-06-06,7,18,4,27,18,15,2,38,5,16,Serbian,0.0960104,0.1742136,1,1,27.78
2020-06-06,8,0,4,35,2,1,0,1,1,2,Tamil,-0.2452758192955589,0.1747301225114854,2,1,87.5
2020-06-06,30,28,20,52,69,76,13,68,9,34,Vietnamese,0.1005402556818181,0.219704659090909,0,1,69.44
2020-06-06,182,100,112,606,216,431,0,3609,88,708,German (AUT),-0.0471911111111111,0.1860044444444444,0,1,62.04
2020-06-07,196,91,112,799,267,558,2,5481,114,929,German (DEU),-0.016024375,0.3681225,0,1,59.72
2020-06-07,1,5,4,20,14,5,1,38,10,17,Serbian,0.1200644,0.195008,1,1,27.78
2020-06-07,29,24,14,59,64,80,17,78,28,32,Vietnamese,0.13366953125,0.23051875,0,1,69.44
2020-06-07,196,91,112,799,267,558,2,5481,114,929,German (CHE),-0.255412,0.3547244,1,1,46.3
2020-06-07,196,91,112,799,267,558,2,5481,114,929,German (AUT),-0.0652855555555555,0.2984411111111111,0,1,62.04
2020-06-07,178,102,162,317,376,184,410,484,190,294,Japanese,-0.0709415213946117,0.1751398573692551,0,1,28.7
2020-06-07,6,0,4,52,4,3,0,1,1,1,Tamil,-0.2904341960183767,0.1972127718223583,2,1,87.5
2020-06-08,237,75,128,805,255,401,0,3970,149,607,German (AUT),0.0412722222222222,0.1656044444444444,0,1,62.04
2020-06-08,237,75,128,805,255,401,0,3970,149,607,German (CHE),-0.0083516,0.1743184,1,1,46.3
2020-06-08,237,75,128,805,255,401,0,3970,149,607,German (DEU),0.034111875,0.18712375,0,1,59.72
2020-06-08,52,24,18,64,88,87,12,55,26,25,Vietnamese,0.1153669361702127,0.2000320709219858,0,1,69.44
2020-06-08,233,98,160,309,348,194,507,439,177,303,Japanese,-0.0487934796238244,0.1193169905956112,0,1,28.7
2020-06-08,7,0,0,44,2,2,1,15,2,1,Tamil,-0.1992766666666666,0.1558511620795107,2,1,87.5
2020-06-09,247,86,166,780,241,397,1,3402,126,481,German (DEU),0.01789625,0.189036875,0,1,59.72
2020-06-09,247,86,166,780,241,397,1,3402,126,481,German (CHE),-0.0275808,0.1796828,1,1,46.3
2020-06-09,58,39,18,94,61,113,12,80,20,15,Vietnamese,0.092187223796034,0.2081402974504249,0,1,69.44
2020-06-09,10,0,2,44,2,5,1,2,0,1,Tamil,-0.2090018501529051,0.1621627064220183,2,1,87.5
2020-06-09,247,86,166,780,241,397,1,3402,126,481,German (AUT),0.04944,0.1641044444444444,0,1,60.19
2020-06-09,206,86,240,322,349,216,490,451,177,295,Japanese,-0.045669874015748,0.1181712755905511,0,1,28.7
2020-06-10,217,84,156,696,224,412,0,2981,118,485,German (AUT),0.0824233333333333,0.1577455555555555,0,1,60.19
2020-06-10,217,84,156,696,224,412,0,2981,118,485,German (DEU),0.0256125,0.186269375,0,1,59.72
2020-06-10,176,84,248,441,329,208,398,323,218,254,Japanese,-0.0477330625,0.1185314531249999,0,1,28.7
2020-06-10,217,84,156,696,224,412,0,2981,118,485,German (CHE),-0.0141028,0.1751576,1,1,46.3
2020-06-10,17,0,5,24,3,5,1,7,1,3,Tamil,-0.2042951450381679,0.1627574351145038,2,1,87.5
2020-06-10,55,23,29,56,65,91,18,62,20,27,Vietnamese,0.0710221104815864,0.2128615014164306,0,1,69.44
2020-06-11,175,51,239,397,393,183,373,429,266,294,Japanese,-0.0866794811320754,0.1341444025157232,0,1,28.7
2020-06-11,14,0,7,37,2,4,0,0,2,2,Tamil,-0.2139976641221374,0.1655490076335878,2,1,87.5
2020-06-11,195,73,132,672,226,510,3,4275,131,641,German (AUT),-0.2358944444444444,0.2662688888888889,0,1,60.19
2020-06-11,195,73,132,672,226,510,3,4275,131,641,German (DEU),-0.140291875,0.25112,0,1,59.72
2020-06-11,32,17,28,63,58,115,19,88,18,27,Vietnamese,0.0962218528995756,0.20999414427157,0,1,69.44
2020-06-11,195,73,132,672,226,510,3,4275,131,641,German (CHE),-0.055684,0.2091672,1,1,46.3
2020-06-12,187,46,188,497,362,152,329,469,143,289,Japanese,-0.0692919527559055,0.118563937007874,0,1,28.7
2020-06-12,179,70,125,570,187,368,2,4416,77,439,German (DEU),-0.0173725,0.1817675,0,1,59.72
2020-06-12,179,70,125,570,187,368,2,4416,77,439,German (AUT),0.03176,0.1452122222222222,0,1,50.46
2020-06-12,36,30,21,54,66,137,10,76,12,15,Vietnamese,0.1003359206798866,0.2059216288951841,0,1,69.44
2020-06-12,8,2,11,57,0,0,0,2,4,3,Tamil,-0.193160336906585,0.1621323430321592,2,1,87.5
2020-06-12,179,70,125,570,187,368,2,4416,77,439,German (CHE),0.0256716,0.1526344,1,1,46.3
2020-06-13,172,56,83,550,190,382,0,3533,94,515,German (DEU),-0.0017118749999999,0.2332918749999999,0,1,59.72
2020-06-13,172,56,83,550,190,382,0,3533,94,515,German (AUT),0.0098733333333333,0.17613,0,1,50.46
2020-06-13,172,56,83,550,190,382,0,3533,94,515,German (CHE),-0.0645076,0.1940488,1,1,46.3
2020-06-13,1,8,5,26,16,18,5,23,10,15,Serbian,0.112052,0.171098,1,1,27.78
2020-06-13,37,21,18,42,48,64,8,71,20,20,Vietnamese,0.0975034801136363,0.2256190767045454,0,1,69.44
2020-06-13,130,46,228,453,360,193,310,479,169,274,Japanese,-0.11637738170347,0.1702808359621451,0,1,28.7
2020-06-13,10,0,9,42,0,4,2,5,1,0,Tamil,-0.2294149157733537,0.1730531393568146,2,1,87.5
2020-06-14,165,81,203,378,365,190,375,523,197,284,Japanese,-0.123509746031746,0.1898718253968254,0,1,28.7
2020-06-14,2,15,0,27,14,28,0,46,5,31,Serbian,0.1366152,0.2001936,1,1,27.78
2020-06-14,251,94,124,814,245,579,2,5083,108,703,German (CHE),-0.191554,0.3299196,1,1,46.3
2020-06-14,251,94,124,814,245,579,2,5083,108,703,German (AUT),-0.0748888888888888,0.2974877777777778,0,1,50.46
2020-06-14,251,94,124,814,245,579,2,5083,108,703,German (DEU),0.0020668749999999,0.3622262499999999,0,1,59.72
2020-06-14,43,21,28,40,63,106,21,58,26,29,Vietnamese,0.0841183687943262,0.2496478156028369,0,1,69.44
2020-06-14,11,0,5,44,0,1,0,3,0,0,Tamil,-0.2688631297709923,0.1952720305343511,2,1,87.5
2020-06-15,244,154,133,793,241,467,1,3608,164,399,German (DEU),0.04922625,0.1836225,0,1,59.72
2020-06-15,13,0,2,56,1,1,2,5,3,2,Tamil,-0.1875308103975535,0.1560743272171253,2,1,87.5
2020-06-15,244,154,133,793,241,467,1,3608,164,399,German (AUT),0.0469577777777777,0.1699366666666666,0,1,50.46
2020-06-15,53,22,16,51,68,115,11,82,21,20,Vietnamese,0.08968515625,0.2099112926136363,0,1,69.44
2020-06-15,2,13,6,18,14,15,5,29,17,28,Serbian,0.0927427999999999,0.1528476,1,1,27.78
2020-06-15,211,63,249,359,318,165,453,372,207,254,Japanese,-0.0395302399999999,0.115522656,0,1,28.7
2020-06-15,244,154,133,793,241,467,1,3608,164,399,German (CHE),0.016224,0.1670104,1,1,46.3
2020-06-16,265,99,133,728,257,398,2,2892,139,399,German (DEU),0.040849375,0.181934375,0,1,59.72
2020-06-16,7,18,4,26,12,17,2,46,13,29,Serbian,0.045544,0.1629176,1,1,27.78
2020-06-16,265,99,133,728,257,398,2,2892,139,399,German (AUT),0.0845522222222222,0.15486,0,1,50.46
2020-06-16,17,0,4,66,7,1,1,3,0,0,Tamil,-0.1938169418960244,0.1616924464831804,2,1,87.5
2020-06-16,265,99,133,728,257,398,2,2892,139,399,German (CHE),0.0445972,0.1615688,1,1,46.3
2020-06-16,52,24,19,53,94,110,10,72,13,20,Vietnamese,0.113676657223796,0.2087432294617563,0,1,58.33
2020-06-16,234,62,255,495,367,176,382,318,227,264,Japanese,-0.0261163375796178,0.1137135031847133,0,1,28.7
2020-06-17,190,58,178,413,321,188,406,307,174,201,Japanese,-0.0306916666666666,0.1138412380952381,0,1,28.7
2020-06-17,58,30,62,60,83,129,14,64,25,16,Vietnamese,0.0839352056737588,0.210295829787234,0,1,58.33
2020-06-17,3,7,2,34,13,7,3,34,10,23,Serbian,0.0636496,0.1614276,1,1,27.78
2020-06-17,13,0,2,79,3,13,0,3,0,2,Tamil,-0.2008403516819571,0.1624807951070336,2,1,87.5
2020-06-17,251,101,133,696,205,409,3,2217,135,340,German (CHE),0.0040796,0.175956,1,1,46.3
2020-06-17,251,101,133,696,205,409,3,2217,135,340,German (DEU),0.02305625,0.18407125,0,1,59.72
2020-06-17,251,101,133,696,205,409,3,2217,135,340,German (AUT),0.0625488888888888,0.1530388888888889,0,1,50.46
2020-06-18,230,69,132,623,251,399,3,2864,114,302,German (CHE),0.0201128,0.1545252,1,1,46.3
2020-06-18,191,49,187,373,361,188,425,513,212,213,Japanese,-0.0609154173228346,0.1239041259842519,0,1,28.7
2020-06-18,230,69,132,623,251,399,3,2864,114,302,German (AUT),0.0236311111111111,0.1501255555555555,0,1,50.46
2020-06-18,45,48,26,47,80,112,17,79,12,47,Vietnamese,0.0789618838526912,0.2103044475920679,0,1,58.33
2020-06-18,7,0,2,101,2,2,0,1,1,0,Tamil,-0.2218785474006116,0.1664748165137614,2,1,87.5
2020-06-18,230,69,132,623,251,399,3,2864,114,302,German (DEU),0.005791875,0.18124875,0,1,63.43
2020-06-18,1,5,8,21,22,18,2,33,11,15,Serbian,0.0546488,0.1629408,1,1,27.78
2020-06-19,0,5,3,23,16,24,1,37,12,27,Serbian,0.0984788,0.1487148,1,1,27.78
2020-06-19,36,20,28,76,64,98,19,65,11,50,Vietnamese,0.085756609929078,0.207691914893617,0,1,58.33
2020-06-19,6,1,4,147,1,2,0,3,1,1,Tamil,-0.2077134250764526,0.1653762844036697,2,1,87.5
2020-06-19,197,49,213,405,325,183,420,434,231,236,Japanese,-0.0826095734597156,0.1304599684044233,0,1,28.7
2020-06-19,200,67,110,610,237,603,1,3153,117,427,German (DEU),-0.01056625,0.184228125,0,1,63.43
2020-06-19,200,67,110,610,237,603,1,3153,117,427,German (AUT),0.0093844444444444,0.15413,0,1,50.46
2020-06-19,200,67,110,610,237,603,1,3153,117,427,German (CHE),-0.0199644,0.1575404,1,1,46.3
2020-06-20,152,76,86,594,172,483,0,2471,113,501,German (DEU),0.010815,0.231904375,0,1,63.43
2020-06-20,147,75,204,381,337,197,323,400,138,215,Japanese,0.0052544549763033,0.130969494470774,0,1,28.7
2020-06-20,39,24,9,48,40,75,11,37,13,33,Vietnamese,0.1066867897727272,0.2193918181818182,0,1,58.33
2020-06-20,17,1,2,301,0,7,2,3,1,0,Tamil,-0.2194838837920489,0.1706205351681957,2,1,87.5
2020-06-20,3,11,1,27,13,20,2,32,29,28,Serbian,0.1052304,0.1737951999999999,1,1,27.78
2020-06-20,152,76,86,594,172,483,0,2471,113,501,German (AUT),-0.0820633333333333,0.2060555555555555,0,1,50.46
2020-06-20,152,76,86,594,172,483,0,2471,113,501,German (CHE),-0.0053016,0.180724,1,1,46.3
2020-06-21,0,6,3,16,7,18,1,28,10,18,Serbian,0.0894084,0.184286,1,1,27.78
2020-06-21,40,24,11,122,59,101,20,55,13,42,Vietnamese,0.0974034090909091,0.2376419460227272,0,1,58.33
2020-06-21,207,88,120,888,228,496,0,2538,150,475,German (DEU),0.14510125,0.3135675,0,1,63.43
2020-06-21,207,88,120,888,228,496,0,2538,150,475,German (AUT),-0.0803011111111111,0.3139277777777777,0,1,50.46
2020-06-21,207,88,120,888,228,496,0,2538,150,475,German (CHE),0.0569343999999999,0.2542396,1,1,46.3
2020-06-21,164,59,205,435,346,219,351,410,182,233,Japanese,-0.000632746031746,0.1624628571428571,0,1,25.93
2020-06-21,5,0,2,389,1,1,0,2,0,3,Tamil,-0.3400929816513761,0.216369373088685,2,1,87.5
2020-06-22,0,7,3,25,12,28,7,28,6,40,Serbian,-0.0003184,0.1765615999999999,1,1,27.78
2020-06-22,50,33,45,65,75,78,20,61,15,43,Vietnamese,0.1087570028409091,0.20394625,0,1,58.33
2020-06-22,232,79,129,783,240,480,1,2028,140,354,German (DEU),0.0646675,0.175738125,0,1,63.43
2020-06-22,10,0,3,111,0,0,1,1,0,5,Tamil,-0.1904499847328244,0.1566504580152671,2,1,87.5
2020-06-22,215,82,223,420,330,185,428,486,205,241,Japanese,-0.0465280696202531,0.1241780537974683,0,1,25.93
2020-06-22,232,79,129,783,240,480,1,2028,140,354,German (CHE),0.0623691999999999,0.152894,0,1,35.19
2020-06-22,232,79,129,783,240,480,1,2028,140,354,German (AUT),0.0825311111111111,0.1538633333333333,0,1,50.46
2020-06-23,12,0,4,88,0,1,0,3,3,2,Tamil,-0.1848177064220183,0.1592180581039755,2,1,87.5
2020-06-23,251,69,233,387,319,192,404,444,215,279,Japanese,-0.0277803015873015,0.1152365079365079,0,1,25.93
2020-06-23,2,17,0,28,15,12,3,40,10,28,Serbian,-0.049338,0.18947,1,1,27.78
2020-06-23,173,78,117,576,230,402,5,2033,119,346,German (AUT),0.1282366666666666,0.1440444444444444,0,1,52.31
2020-06-23,173,78,117,576,230,402,5,2033,119,346,German (DEU),0.0600375,0.17405875,0,1,63.43
2020-06-23,173,78,117,576,230,402,5,2033,119,346,German (CHE),0.0949244,0.1530456,0,1,35.19
2020-06-23,42,24,40,49,87,85,12,72,19,33,Vietnamese,0.1061854674220963,0.2089834277620396,0,1,58.33
2020-06-24,2,2,1,17,11,8,9,25,11,17,Serbian,0.0624807999999999,0.1582752,1,1,27.78
2020-06-24,191,69,121,630,210,378,2,2226,114,288,German (DEU),0.048249375,0.17531375,0,1,63.43
2020-06-24,39,21,14,50,73,113,9,54,22,33,Vietnamese,0.1070922521246458,0.2049929745042493,0,1,58.33
2020-06-24,191,69,121,630,210,378,2,2226,114,288,German (AUT),0.1065511111111111,0.1416844444444444,0,1,52.31
2020-06-24,197,63,300,299,338,194,412,427,249,266,Japanese,-0.0315620537124802,0.1141305687203791,0,1,25.93
2020-06-24,28,2,8,61,0,1,3,5,0,3,Tamil,-0.1820595412844037,0.1559786850152905,2,1,87.5
2020-06-24,191,69,121,630,210,378,2,2226,114,288,German (CHE),0.1049872,0.1470596,0,1,35.19
2020-06-25,41,27,24,56,51,83,7,50,12,61,Vietnamese,0.0970026808510638,0.1993343687943262,0,1,55.56
2020-06-25,12,2,4,46,0,2,1,4,2,0,Tamil,-0.2030884732824427,0.1625452671755725,2,1,87.5
2020-06-25,197,51,255,392,336,179,446,385,208,241,Japanese,-0.0359475667189952,0.1185816012558869,0,1,25.93
2020-06-25,208,71,104,659,211,346,2,3194,119,300,German (DEU),0.0299525,0.17447125,0,1,63.43
2020-06-25,208,71,104,659,211,346,2,3194,119,300,German (CHE),0.0972104,0.1449987999999999,0,1,35.19
2020-06-25,208,71,104,659,211,346,2,3194,119,300,German (AUT),0.0319533333333333,0.1544322222222222,0,1,52.31
2020-06-25,2,4,0,24,10,23,8,48,12,13,Serbian,0.0955556,0.1526032,1,1,27.78
2020-06-26,219,61,196,305,305,172,372,477,169,243,Japanese,-0.0421390634920634,0.1128436666666666,0,1,25.93
2020-06-26,1,6,1,22,4,16,2,29,6,18,Serbian,0.0920004,0.1522248,1,1,27.78
2020-06-26,7,1,5,71,5,7,0,5,0,2,Tamil,-0.1944766666666667,0.1608152905198776,2,1,87.5
2020-06-26,143,40,74,510,208,393,1,2716,117,308,German (AUT),0.0358177777777777,0.1440033333333333,0,1,52.31
2020-06-26,143,40,74,510,208,393,1,2716,117,308,German (CHE),0.0537296,0.144374,0,1,35.19
2020-06-26,31,29,23,50,39,99,7,59,19,21,Vietnamese,0.1173789787234042,0.2023226241134751,0,1,55.56
2020-06-26,143,40,74,510,208,393,1,2716,117,308,German (DEU),0.0173537499999999,0.175443125,0,1,63.43
2020-06-27,101,45,81,520,165,342,1,2405,103,368,German (CHE),0.0325804,0.1729412,0,1,35.19
2020-06-27,11,0,7,67,4,3,0,5,1,3,Tamil,-0.2241192955589586,0.1713740888208269,2,1,87.5
2020-06-27,1,10,0,23,18,16,4,28,9,19,Serbian,0.07925,0.1788916,1,1,27.78
2020-06-27,136,63,205,311,352,180,345,460,161,196,Japanese,-0.0049300637958532,0.1349691547049441,0,1,25.93
2020-06-27,101,45,81,520,165,342,1,2405,103,368,German (DEU),0.03650375,0.22353375,0,1,63.43
2020-06-27,101,45,81,520,165,342,1,2405,103,368,German (AUT),0.0037633333333333,0.1782088888888889,0,1,52.31
2020-06-27,18,27,17,48,45,69,8,46,21,28,Vietnamese,0.111072439716312,0.2215885531914893,0,1,55.56
2020-06-28,160,84,143,642,223,528,1,2706,123,464,German (DEU),0.080916875,0.332974375,0,1,63.43
2020-06-28,160,84,143,642,223,528,1,2706,123,464,German (CHE),0.0259156,0.2620052,0,1,35.19
2020-06-28,41,15,16,31,46,84,8,39,18,42,Vietnamese,0.1430046950354609,0.234439390070922,0,1,55.56
2020-06-28,3,8,0,10,24,22,4,28,9,12,Serbian,0.1136648,0.2002624,1,1,27.78
2020-06-28,160,84,143,642,223,528,1,2706,123,464,German (AUT),0.1236477777777777,0.2416033333333333,0,1,52.31
2020-06-28,187,71,256,384,378,208,455,434,175,227,Japanese,-0.077063125,0.178500641025641,0,1,25.93
2020-06-28,12,1,3,34,3,6,0,3,4,0,Tamil,-0.2684690199081164,0.1939844869831546,2,1,87.5
2020-06-29,197,65,119,661,211,374,1,2061,129,425,German (CHE),0.0234164,0.1679283999999999,0,1,35.19
2020-06-29,197,65,119,661,211,374,1,2061,129,425,German (AUT),0.0645077777777777,0.1655955555555555,0,1,52.31
2020-06-29,0,8,1,10,10,10,5,18,12,20,Serbian,0.0663532,0.1599604,1,1,25.93
2020-06-29,197,65,119,661,211,374,1,2061,129,425,German (DEU),0.0541531249999999,0.182929375,0,1,63.43
2020-06-29,25,22,16,34,52,91,12,57,19,39,Vietnamese,0.1099542269503546,0.2082322978723404,0,1,55.56
2020-06-29,194,84,216,336,366,238,387,342,220,233,Japanese,-0.020678272,0.1137181599999999,0,1,25.93
2020-06-29,20,0,2,56,1,1,0,3,1,1,Tamil,-0.1789405206738131,0.1521498621745788,2,1,87.5
2020-06-30,230,61,216,308,346,198,423,357,218,213,Japanese,-0.0499027707006369,0.1248917197452229,0,1,25.93
2020-06-30,189,64,131,606,199,423,1,1788,163,317,German (AUT),0.1318622222222222,0.1445311111111111,0,1,52.31
2020-06-30,21,11,10,53,65,70,8,65,15,47,Vietnamese,0.1156968413597733,0.2134465014164306,0,1,55.56
2020-06-30,1,18,1,10,6,12,3,42,9,16,Serbian,0.0404292,0.1640464,1,1,25.93
2020-06-30,13,0,0,116,1,1,0,5,3,3,Tamil,-0.1756855198776758,0.1556912844036697,2,1,87.5
2020-06-30,189,64,131,606,199,423,1,1788,163,317,German (DEU),0.069825625,0.176084375,0,1,63.43
2020-06-30,189,64,131,606,199,423,1,1788,163,317,German (CHE),0.111686,0.1467972,0,1,35.19
2020-07-01,169,47,257,320,447,210,381,403,203,258,Japanese,-0.0626033333333333,0.119741690821256,0,1,25.93
2020-07-01,189,51,128,591,238,394,0,1850,129,341,German (CHE),0.0817936,0.1456352,0,1,35.19
2020-07-01,41,22,22,40,72,68,22,58,16,37,Vietnamese,0.075702223796034,0.2123252974504249,0,1,55.56
2020-07-01,189,51,128,591,238,394,0,1850,129,341,German (DEU),0.04401875,0.177906875,0,1,63.43
2020-07-01,1,12,3,10,24,18,3,23,6,128,Serbian,0.065634,0.1646224,1,1,38.89
2020-07-01,8,0,2,47,1,3,0,0,2,4,Tamil,-0.1997570444104134,0.1559419142419602,2,1,87.5
2020-07-01,189,51,128,591,238,394,0,1850,129,341,German (AUT),0.0909577777777777,0.1429611111111111,0,1,68.98
