,country,date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,language
1194,CHE,2020-06-19,-0.0199644,0.1575404,1,1,46.3,German
1195,JPN,2020-06-19,-0.08260957345971565,0.13045996840442337,0,1,28.7,Japanese
1196,IND,2020-06-19,-0.2077134250764526,0.16537628440366972,2,1,87.5,Tamil
1197,DEU,2020-06-20,0.010815,0.231904375,0,1,63.43,German
1198,VNM,2020-06-20,0.10668678977272728,0.2193918181818182,0,1,58.33,Vietnamese
1199,IND,2020-06-20,-0.21948388379204894,0.17062053516819572,2,1,87.5,Tamil
1200,CHE,2020-06-20,-0.0053016,0.180724,1,1,46.3,German
1201,SRB,2020-06-20,0.1052304,0.17379519999999998,1,1,27.78,Serbian
1202,AUT,2020-06-20,-0.08206333333333334,0.20605555555555555,0,1,50.46,German
1203,JPN,2020-06-20,0.005254454976303317,0.13096949447077408,0,1,28.7,Japanese
1204,SRB,2020-06-21,0.0894084,0.184286,1,1,27.78,Serbian
1205,JPN,2020-06-21,-0.0006327460317460317,0.16246285714285716,0,1,25.93,Japanese
1206,DEU,2020-06-21,0.14510125000000001,0.3135675,0,1,63.43,German
1207,IND,2020-06-21,-0.34009298165137614,0.21636937308868504,2,1,87.5,Tamil
1208,AUT,2020-06-21,-0.0803011111111111,0.31392777777777775,0,1,50.46,German
1209,VNM,2020-06-21,0.0974034090909091,0.23764194602272726,0,1,58.33,Vietnamese
1210,CHE,2020-06-21,0.056934399999999996,0.2542396,1,1,46.3,German
1211,IND,2020-06-22,-0.19044998473282443,0.15665045801526717,2,1,87.5,Tamil
1212,CHE,2020-06-22,0.06236919999999999,0.152894,0,1,35.19,German
1213,VNM,2020-06-22,0.1087570028409091,0.20394625,0,1,58.33,Vietnamese
1214,JPN,2020-06-22,-0.04652806962025317,0.12417805379746835,0,1,25.93,Japanese
1215,SRB,2020-06-22,-0.00031840000000000037,0.17656159999999999,1,1,27.78,Serbian
1216,AUT,2020-06-22,0.08253111111111111,0.15386333333333335,0,1,50.46,German
1217,DEU,2020-06-22,0.0646675,0.175738125,0,1,63.43,German
1218,AUT,2020-06-23,0.12823666666666667,0.14404444444444445,0,1,52.31,German
1219,SRB,2020-06-23,-0.049338,0.18947,1,1,27.78,Serbian
1220,CHE,2020-06-23,0.0949244,0.1530456,0,1,35.19,German
1221,DEU,2020-06-23,0.0600375,0.17405875,0,1,63.43,German
1222,IND,2020-06-23,-0.18481770642201834,0.15921805810397552,2,1,87.5,Tamil
1223,JPN,2020-06-23,-0.027780301587301586,0.11523650793650794,0,1,25.93,Japanese
1224,VNM,2020-06-23,0.10618546742209631,0.20898342776203968,0,1,58.33,Vietnamese
1225,DEU,2020-06-24,0.048249375,0.17531375,0,1,63.43,German
1226,SRB,2020-06-24,0.062480799999999996,0.1582752,1,1,27.78,Serbian
1227,IND,2020-06-24,-0.1820595412844037,0.15597868501529052,2,1,87.5,Tamil
1228,CHE,2020-06-24,0.1049872,0.1470596,0,1,35.19,German
1229,AUT,2020-06-24,0.10655111111111111,0.14168444444444445,0,1,52.31,German
1230,JPN,2020-06-24,-0.031562053712480255,0.11413056872037916,0,1,25.93,Japanese
1231,VNM,2020-06-24,0.10709225212464589,0.2049929745042493,0,1,58.33,Vietnamese
1232,IND,2020-06-25,-0.20308847328244276,0.16254526717557252,2,1,87.5,Tamil
1233,AUT,2020-06-25,0.031953333333333334,0.15443222222222222,0,1,52.31,German
1234,JPN,2020-06-25,-0.03594756671899529,0.11858160125588696,0,1,25.93,Japanese
1235,VNM,2020-06-25,0.09700268085106382,0.19933436879432626,0,1,55.56,Vietnamese
1236,DEU,2020-06-25,0.0299525,0.17447125,0,1,63.43,German
1237,SRB,2020-06-25,0.0955556,0.1526032,1,1,27.78,Serbian
1238,CHE,2020-06-25,0.0972104,0.14499879999999998,0,1,35.19,German
1239,AUT,2020-06-26,0.035817777777777775,0.14400333333333334,0,1,52.31,German
1240,JPN,2020-06-26,-0.04213906349206349,0.11284366666666666,0,1,25.93,Japanese
1241,CHE,2020-06-26,0.0537296,0.144374,0,1,35.19,German
1242,DEU,2020-06-26,0.017353749999999998,0.175443125,0,1,63.43,German
1243,SRB,2020-06-26,0.0920004,0.15222480000000002,1,1,27.78,Serbian
1244,VNM,2020-06-26,0.11737897872340425,0.20232262411347518,0,1,55.56,Vietnamese
1245,IND,2020-06-26,-0.1944766666666667,0.16081529051987767,2,1,87.5,Tamil
1246,CHE,2020-06-27,0.0325804,0.1729412,0,1,35.19,German
1247,JPN,2020-06-27,-0.004930063795853269,0.13496915470494417,0,1,25.93,Japanese
1248,DEU,2020-06-27,0.03650375,0.22353375,0,1,63.43,German
1249,SRB,2020-06-27,0.07925,0.1788916,1,1,27.78,Serbian
1250,AUT,2020-06-27,0.003763333333333334,0.1782088888888889,0,1,52.31,German
1251,IND,2020-06-27,-0.22411929555895863,0.17137408882082694,2,1,87.5,Tamil
1252,VNM,2020-06-27,0.11107243971631206,0.22158855319148937,0,1,55.56,Vietnamese
1253,JPN,2020-06-28,-0.077063125,0.17850064102564103,0,1,25.93,Japanese
1254,CHE,2020-06-28,0.025915600000000004,0.2620052,0,1,35.19,German
1255,IND,2020-06-28,-0.2684690199081164,0.19398448698315468,2,1,87.5,Tamil
1256,DEU,2020-06-28,0.080916875,0.332974375,0,1,63.43,German
1257,SRB,2020-06-28,0.1136648,0.2002624,1,1,27.78,Serbian
1258,AUT,2020-06-28,0.12364777777777777,0.24160333333333334,0,1,52.31,German
1259,VNM,2020-06-28,0.14300469503546098,0.23443939007092202,0,1,55.56,Vietnamese
1260,AUT,2020-06-29,0.06450777777777777,0.16559555555555555,0,1,52.31,German
1261,JPN,2020-06-29,-0.020678272,0.11371815999999998,0,1,25.93,Japanese
1262,VNM,2020-06-29,0.10995422695035462,0.20823229787234043,0,1,55.56,Vietnamese
1263,SRB,2020-06-29,0.0663532,0.1599604,1,1,25.93,Serbian
1264,CHE,2020-06-29,0.0234164,0.16792839999999998,0,1,35.19,German
1265,DEU,2020-06-29,0.054153124999999996,0.182929375,0,1,63.43,German
1266,IND,2020-06-29,-0.17894052067381316,0.15214986217457888,2,1,87.5,Tamil
1267,JPN,2020-06-30,-0.04990277070063694,0.12489171974522294,0,1,25.93,Japanese
1268,DEU,2020-06-30,0.069825625,0.176084375,0,1,63.43,German
1269,IND,2020-06-30,-0.17568551987767583,0.15569128440366972,2,1,87.5,Tamil
1270,VNM,2020-06-30,0.11569684135977336,0.2134465014164306,0,1,55.56,Vietnamese
1271,SRB,2020-06-30,0.0404292,0.1640464,1,1,25.93,Serbian
1272,AUT,2020-06-30,0.13186222222222221,0.1445311111111111,0,1,52.31,German
1273,CHE,2020-06-30,0.111686,0.1467972,0,1,35.19,German
1274,IND,2020-07-01,-0.19975704441041348,0.1559419142419602,2,1,87.5,Tamil
1275,AUT,2020-07-01,0.09095777777777778,0.14296111111111112,0,1,68.98,German
1276,VNM,2020-07-01,0.075702223796034,0.21232529745042492,0,1,55.56,Vietnamese
1277,CHE,2020-07-01,0.0817936,0.1456352,0,1,35.19,German
1278,JPN,2020-07-01,-0.06260333333333333,0.11974169082125603,0,1,25.93,Japanese
1279,SRB,2020-07-01,0.06563400000000001,0.1646224,1,1,38.89,Serbian
1280,DEU,2020-07-01,0.04401875,0.177906875,0,1,63.43,German
1281,VNM,2020-07-02,0.07833316761363636,0.2163262784090909,0,1,,Vietnamese
1282,AUT,2020-07-02,0.038025555555555555,0.14722444444444446,0,1,,German
1283,CHE,2020-07-02,0.0386552,0.15305080000000001,0,1,,German
1284,SRB,2020-07-02,0.050347600000000006,0.1722508,1,1,,Serbian
1285,JPN,2020-07-02,-0.039577491961414794,0.1123849196141479,0,1,,Japanese
1286,IND,2020-07-02,-0.2148836294027565,0.1636313323124043,2,1,,Tamil
1287,DEU,2020-07-02,0.0277875,0.17542375,0,1,,German
1288,JPN,2020-07-03,-0.05357702572347267,0.11514717041800643,0,1,,Japanese
1289,CHE,2020-07-03,0.025015999999999997,0.14646119999999999,0,1,,German
1290,IND,2020-07-03,-0.2012672741194487,0.16257958652373658,2,1,,Tamil
1291,VNM,2020-07-03,0.06299110795454545,0.21606944602272726,0,1,,Vietnamese
1292,AUT,2020-07-03,0.03801333333333333,0.14456333333333332,0,1,,German
1293,DEU,2020-07-03,0.025861875,0.171560625,0,1,,German
1294,SRB,2020-07-03,0.0290156,0.17214400000000002,1,1,,Serbian
1295,AUT,2020-07-04,0.04133777777777778,0.1689088888888889,0,1,,German
1296,SRB,2020-07-04,0.0190144,0.197292,1,1,,Serbian
1297,IND,2020-07-04,-0.23027499234303217,0.17382062787136293,2,1,,Tamil
1298,CHE,2020-07-04,0.0526452,0.1690468,0,1,,German
1299,JPN,2020-07-04,-0.08982230894308943,0.15078256910569104,0,1,,Japanese
1300,VNM,2020-07-04,0.08549240056818182,0.22465703125,0,1,,Vietnamese
1301,DEU,2020-07-04,0.062005,0.218736875,0,1,,German
1302,IND,2020-07-05,-0.31389185298621747,0.21304715160796323,2,1,,Tamil
1303,JPN,2020-07-05,-0.0750876935483871,0.17075129032258063,0,1,,Japanese
1304,VNM,2020-07-05,0.1076734090909091,0.23485120738636364,0,1,,Vietnamese
1305,AUT,2020-07-05,0.1968788888888889,0.2258988888888889,0,1,,German
1306,DEU,2020-07-05,0.091930625,0.3320075,0,1,,German
1307,CHE,2020-07-05,0.1386488,0.232386,0,1,,German
1308,SRB,2020-07-05,0.021630399999999998,0.22476839999999998,1,1,,Serbian
1309,DEU,2020-07-06,0.05512,0.184414375,0,1,,German
1310,JPN,2020-07-06,-0.07709426256077796,0.13528669367909238,0,1,,Japanese
1311,CHE,2020-07-06,0.0758988,0.154756,0,1,,German
1312,SRB,2020-07-06,0.0375536,0.1675304,1,1,,Serbian
1313,IND,2020-07-06,-0.20725845329249615,0.16026102603369066,2,1,,Tamil
1314,AUT,2020-07-06,0.13574333333333333,0.14546777777777778,0,1,,German
1315,VNM,2020-07-06,0.11612241477272728,0.20426046875,0,1,,Vietnamese
1316,JPN,2020-07-07,-0.07050090032154341,0.12845102893890675,0,1,,Japanese
1317,IND,2020-07-07,-0.20868629969418961,0.16638235474006116,2,1,,Tamil
1318,CHE,2020-07-07,0.1111268,0.1475512,0,1,,German
1319,AUT,2020-07-07,0.14014888888888888,0.14364666666666667,0,1,,German
1320,DEU,2020-07-07,0.04802125,0.181154375,0,1,,German
1321,SRB,2020-07-07,0.013951199999999999,0.1763748,1,1,,Serbian
1322,VNM,2020-07-07,0.11186442553191489,0.21082005673758866,0,1,,Vietnamese
1323,SRB,2020-07-08,0.0174972,0.1721688,1,1,,Serbian
1324,IND,2020-07-08,-0.2219653282442748,0.16386196946564885,2,1,,Tamil
1325,AUT,2020-07-08,0.12086222222222223,0.1371322222222222,0,1,,German
1326,CHE,2020-07-08,0.10797280000000001,0.1441748,0,1,,German
1327,JPN,2020-07-08,-0.07316008090614887,0.12315839805825243,0,1,,Japanese
1328,DEU,2020-07-08,0.012896875,0.189555625,0,1,,German
1329,VNM,2020-07-08,0.08659209929078014,0.2101469929078014,0,1,,Vietnamese
1330,CHE,2020-07-09,0.08219839999999999,0.1439312,0,1,,German
1331,VNM,2020-07-09,0.10780225212464589,0.2098056373937677,0,1,,Vietnamese
1332,JPN,2020-07-09,-0.06802917741935484,0.12534854838709678,0,1,,Japanese
1333,AUT,2020-07-09,0.07698333333333333,0.13972444444444443,0,1,,German
1334,IND,2020-07-09,-0.23640024464831805,0.17296139143730888,2,1,,Tamil
1335,SRB,2020-07-09,0.0434932,0.17120239999999998,1,1,,Serbian
1336,DEU,2020-07-09,-0.002449999999999999,0.187995625,0,1,,German
1337,JPN,2020-07-10,-0.0588977652733119,0.11770676848874599,0,1,,Japanese
1338,VNM,2020-07-10,0.12146446022727274,0.2056450852272727,0,1,,Vietnamese
1339,AUT,2020-07-10,0.06252777777777778,0.13995666666666665,0,1,,German
1340,SRB,2020-07-10,0.038556,0.1685492,1,1,,Serbian
1341,IND,2020-07-10,-0.22211348623853214,0.17215749235474004,2,1,,Tamil
1342,CHE,2020-07-10,0.044912,0.1459016,0,1,,German
1343,DEU,2020-07-10,-0.0031862500000000007,0.184330625,0,1,,German
1344,AUT,2020-07-11,-0.07109,0.21090333333333333,0,1,,German
1345,VNM,2020-07-11,0.14231120738636363,0.2190303835227273,0,1,,Vietnamese
1346,SRB,2020-07-11,0.0031031999999999987,0.20008679999999998,1,1,,Serbian
1347,DEU,2020-07-11,0.06221125,0.2198125,0,1,,German
1348,IND,2020-07-11,-0.29646703363914373,0.19840715596330277,2,1,,Tamil
1349,JPN,2020-07-11,-0.07514718649517685,0.1475831189710611,0,1,,Japanese
1350,CHE,2020-07-11,-0.01738,0.18712240000000002,0,1,,German
1351,VNM,2020-07-12,0.16143616477272726,0.23283272727272727,0,1,,Vietnamese
1352,SRB,2020-07-12,-0.024874,0.23268239999999998,1,1,,Serbian
1353,IND,2020-07-12,-0.3741726033690658,0.2322328790199081,2,1,,Tamil
1354,CHE,2020-07-12,0.1416248,0.237182,0,1,,German
1355,JPN,2020-07-12,-0.0706147266881029,0.1726414147909968,0,1,,Japanese
1356,AUT,2020-07-12,0.15523555555555554,0.24803888888888886,0,1,,German
1357,DEU,2020-07-12,0.200189375,0.30465125,0,1,,German
1358,VNM,2020-07-13,0.12551799715909093,0.20800174715909092,0,1,,Vietnamese
1359,DEU,2020-07-13,0.0813025,0.1741775,0,1,,German
1360,AUT,2020-07-13,0.15072666666666668,0.14369777777777779,0,1,,German
1361,SRB,2020-07-13,0.0151176,0.1738504,1,1,,Serbian
1362,JPN,2020-07-13,-0.0472492996742671,0.12310949511400651,0,1,,Japanese
1363,CHE,2020-07-13,0.1024056,0.1517168,0,1,,German
1364,IND,2020-07-13,-0.2241809035222052,0.16359690658499235,2,1,,Tamil
1365,AUT,2020-07-14,0.15032888888888887,0.14240444444444444,0,1,,German
1366,JPN,2020-07-14,-0.06663597701149426,0.12712367816091952,0,1,,Japanese
1367,SRB,2020-07-14,-0.0025107999999999992,0.172208,1,1,,Serbian
1368,IND,2020-07-14,-0.2302737212863706,0.17031957120980093,2,1,,Tamil
1369,VNM,2020-07-14,0.13770914772727272,0.20838298295454544,0,1,,Vietnamese
1370,DEU,2020-07-14,0.0575975,0.178721875,0,1,,German
1371,CHE,2020-07-14,0.100962,0.1513676,0,1,,German
1372,DEU,2020-07-15,0.02443,0.19053125,0,1,,German
1373,SRB,2020-07-15,0.016730000000000002,0.1770228,1,1,,Serbian
1374,AUT,2020-07-15,0.09656111111111111,0.1515,0,1,,German
1375,CHE,2020-07-15,0.043703599999999995,0.1660796,0,1,,German
1376,VNM,2020-07-15,0.12444808510638299,0.21085093617021278,0,1,,Vietnamese
1377,JPN,2020-07-15,-0.041343042763157895,0.11667090460526315,0,1,,Japanese
1378,IND,2020-07-15,-0.23202030581039754,0.17111888379204893,2,1,,Tamil
1379,JPN,2020-07-16,-0.0327143492586491,0.1138077100494234,0,1,,Japanese
1380,AUT,2020-07-16,0.02486111111111111,0.16162444444444446,0,1,,German
1381,SRB,2020-07-16,0.0141512,0.179226,1,1,,Serbian
1382,DEU,2020-07-16,0.013495000000000002,0.184514375,0,1,,German
1383,IND,2020-07-16,-0.24951469418960245,0.1764008409785933,2,1,,Tamil
1384,VNM,2020-07-16,0.1429495596590909,0.21681583806818183,0,1,,Vietnamese
1385,CHE,2020-07-16,0.0206644,0.170174,0,1,,German
1386,IND,2020-07-17,-0.23636585626911316,0.17484715596330277,2,1,,Tamil
1387,AUT,2020-07-17,0.018066666666666665,0.15984666666666666,0,1,,German
1388,VNM,2020-07-17,0.12739738636363637,0.21673542613636362,0,1,,Vietnamese
1389,CHE,2020-07-17,0.004694,0.159886,0,1,,German
1390,JPN,2020-07-17,-0.048909983739837404,0.11843621138211381,0,1,,Japanese
1391,SRB,2020-07-17,-0.018733200000000002,0.19041560000000002,1,1,,Serbian
1392,DEU,2020-07-17,0.02429875,0.176864375,0,1,,German
1393,JPN,2020-07-18,-0.05700281045751634,0.1437217973856209,0,1,,Japanese
1394,SRB,2020-07-18,-0.089988,0.2294088,1,1,,Serbian
1395,DEU,2020-07-18,0.1197,0.207509375,0,1,,German
1396,CHE,2020-07-18,0.0776504,0.17060960000000003,0,1,,German
1397,AUT,2020-07-18,-0.029474444444444445,0.1995722222222222,0,1,,German
1398,IND,2020-07-18,-0.29688995405819296,0.19506793261868302,2,1,,Tamil
1399,VNM,2020-07-18,0.15245144886363637,0.2219189346590909,0,1,,Vietnamese
1400,IND,2020-07-19,-0.3825664678899083,0.23770288990825686,2,1,,Tamil
1401,JPN,2020-07-19,-0.05953062397372743,0.1728691461412151,0,1,,Japanese
1402,CHE,2020-07-19,0.1717656,0.2284028,0,1,,German
1403,VNM,2020-07-19,0.1937211789772727,0.2245442471590909,0,1,,Vietnamese
1404,AUT,2020-07-19,0.12497333333333333,0.2573577777777778,0,1,,German
1405,DEU,2020-07-19,0.23698750000000002,0.293366875,0,1,,German
1406,SRB,2020-07-19,-0.12059879999999999,0.2669648,1,1,,Serbian
1407,SRB,2020-07-20,-0.0132936,0.18085,1,1,,Serbian
1408,VNM,2020-07-20,0.16300700284090908,0.20970492897727275,0,1,,Vietnamese
1409,AUT,2020-07-20,0.14390666666666668,0.1465711111111111,0,1,,German
1410,JPN,2020-07-20,-0.020592322899505765,0.11401764415156507,0,1,,Japanese
1411,IND,2020-07-20,-0.2478462996941896,0.175263623853211,2,1,,Tamil
1412,DEU,2020-07-20,0.07035187500000001,0.182289375,0,1,,German
1413,CHE,2020-07-20,0.1221584,0.1544532,0,1,,German
1414,SRB,2020-07-21,-0.011602399999999999,0.17268840000000002,1,1,,Serbian
1415,VNM,2020-07-21,0.11913201704545454,0.22053313920454543,0,1,,Vietnamese
1416,CHE,2020-07-21,0.0834556,0.16273479999999999,0,1,,German
1417,DEU,2020-07-21,0.054776874999999996,0.181555625,0,1,,German
1418,IND,2020-07-21,-0.2505515290519878,0.17990860856269114,2,1,,Tamil
1419,AUT,2020-07-21,0.13219555555555554,0.14767333333333332,0,1,,German
1420,JPN,2020-07-21,-0.010733799342105263,0.11407828947368422,0,1,,Japanese
1421,IND,2020-07-22,-0.24782697247706423,0.1777237767584098,2,1,,Tamil
1422,SRB,2020-07-22,0.0013707999999999997,0.180954,1,1,,Serbian
1423,AUT,2020-07-22,0.08231000000000001,0.15117888888888886,0,1,,German
1424,VNM,2020-07-22,0.13150528409090909,0.21769436079545457,0,1,,Vietnamese
1425,JPN,2020-07-22,0.006797901639344263,0.11254475409836065,0,1,,Japanese
1426,DEU,2020-07-22,0.047344375,0.180754375,0,1,,German
1427,CHE,2020-07-22,0.0618912,0.1656908,0,1,,German
1428,SRB,2020-07-23,0.0058392,0.18773600000000001,1,1,,Serbian
1429,JPN,2020-07-23,-0.10654531810766721,0.16055513866231647,1,1,,Japanese
1430,IND,2020-07-23,-0.27210244648318044,0.18694660550458717,2,1,,Tamil
1431,CHE,2020-07-23,0.0718876,0.158794,0,1,,German
1432,VNM,2020-07-23,0.11899120738636365,0.22363509943181817,0,1,,Vietnamese
1433,DEU,2020-07-23,0.037480625000000004,0.17650875,0,1,,German
1434,AUT,2020-07-23,0.06282444444444445,0.14896888888888887,0,1,,German
1435,CHE,2020-07-24,0.026038000000000002,0.1576224,0,1,,German
1436,DEU,2020-07-24,0.01966625,0.179745,0,1,,German
1437,JPN,2020-07-24,-0.16211982171799028,0.16514236628849271,1,1,,Japanese
1438,SRB,2020-07-24,-0.0160428,0.1837672,1,1,,Serbian
1439,IND,2020-07-24,-0.2530310856269113,0.17982539755351684,2,1,,Tamil
1440,VNM,2020-07-24,0.12918085227272727,0.22165410511363637,0,1,,Vietnamese
1441,AUT,2020-07-24,0.026605555555555556,0.15604444444444446,0,1,,German
1442,VNM,2020-07-25,0.15038507102272727,0.22287623579545454,0,1,,Vietnamese
1443,JPN,2020-07-25,-0.10945071544715447,0.16686409756097562,1,1,,Japanese
1444,SRB,2020-07-25,-0.0384496,0.21404240000000002,1,1,,Serbian
1445,IND,2020-07-25,-0.3281071297709924,0.20684864122137406,2,1,,Tamil
1446,DEU,2020-07-25,0.094866875,0.21578625,0,1,,German
1447,AUT,2020-07-25,0.024747777777777775,0.18176555555555557,0,1,,German
1448,CHE,2020-07-25,0.09145759999999999,0.1701936,0,1,,German
1449,DEU,2020-07-26,0.118426875,0.3297,0,1,,German
1450,JPN,2020-07-26,-0.11433964110929852,0.19336494290375203,1,1,,Japanese
1451,SRB,2020-07-26,-0.0436744,0.2428784,1,1,,Serbian
1452,IND,2020-07-26,-0.38512524464831804,0.23549824159021407,2,1,,Tamil
1453,VNM,2020-07-26,0.20336882269503548,0.22448306382978722,0,1,,Vietnamese
1454,AUT,2020-07-26,0.13295222222222225,0.25241555555555556,0,1,,German
1455,CHE,2020-07-26,0.1035492,0.24880359999999999,0,1,,German
1456,DEU,2020-07-27,0.05518,0.186905,0,1,,German
1457,AUT,2020-07-27,0.1362377777777778,0.14849333333333334,0,1,,German
1458,CHE,2020-07-27,0.1227248,0.1590064,0,1,,German
1459,JPN,2020-07-27,-0.036952039800995026,0.12083081260364842,1,1,,Japanese
1460,SRB,2020-07-27,0.0019860000000000004,0.1778128,1,1,,Serbian
1461,IND,2020-07-27,-0.24784194189602446,0.17330732415902142,2,1,,Tamil
1462,VNM,2020-07-27,0.16331798581560283,0.212196085106383,2,1,,Vietnamese
1463,CHE,2020-07-28,0.100718,0.1645412,0,1,,German
1464,VNM,2020-07-28,0.15699725852272728,0.22003907670454545,2,1,,Vietnamese
1465,JPN,2020-07-28,-0.03689474295190713,0.1207571144278607,1,1,,Japanese
1466,IND,2020-07-28,-0.2514188055130168,0.18125424196018378,2,1,,Tamil
1467,SRB,2020-07-28,-0.0151424,0.18004559999999997,1,1,,Serbian
1468,AUT,2020-07-28,0.12233666666666666,0.1533811111111111,0,1,,German
1469,DEU,2020-07-28,0.043615,0.18723125,0,1,,German
1470,SRB,2020-07-29,0.0045248,0.181732,1,1,,Serbian
1471,VNM,2020-07-29,0.1076664346590909,0.22715365056818182,2,1,,Vietnamese
1472,CHE,2020-07-29,0.08885320000000001,0.1602192,0,1,,German
1473,DEU,2020-07-29,0.04620875,0.18546875,0,1,,German
1474,JPN,2020-07-29,-0.050302,0.12023885,1,1,,Japanese
1475,IND,2020-07-29,-0.26169231240428786,0.183573460949464,2,1,,Tamil
1476,AUT,2020-07-29,0.07904555555555555,0.15590666666666667,0,1,,German
1477,AUT,2020-07-30,0.06788888888888889,0.14928,0,1,,German
1478,SRB,2020-07-30,0.0354388,0.1787816,1,1,,Serbian
1479,CHE,2020-07-30,0.096888,0.1526288,0,1,,German
1480,DEU,2020-07-30,0.054158125,0.17574,0,1,,German
1481,JPN,2020-07-30,-0.04182021558872305,0.11828754560530678,1,1,,Japanese
1482,IND,2020-07-30,-0.24069201834862383,0.17558515290519877,2,1,,Tamil
1483,VNM,2020-07-30,0.09274164539007092,0.23301846808510637,2,1,,Vietnamese
1484,SRB,2020-07-31,0.005967200000000001,0.180532,1,1,,Serbian
1485,DEU,2020-07-31,0.061395625,0.16711875,0,1,,German
1486,JPN,2020-07-31,-0.052539166666666665,0.11177630000000001,1,1,,Japanese
1487,VNM,2020-07-31,0.048458468085106385,0.23939072340425535,2,1,,Vietnamese
1488,IND,2020-07-31,-0.22616581929555898,0.17218583460949463,2,1,,Tamil
1489,CHE,2020-07-31,0.0752392,0.1495936,0,1,,German
1490,AUT,2020-07-31,0.08456777777777777,0.14228777777777776,0,1,,German
1491,JPN,2020-08-01,-0.0347538898163606,0.1361235225375626,1,1,,Japanese
1492,IND,2020-08-01,-0.3077775344563553,0.19687173047473203,2,1,,Tamil
1493,CHE,2020-08-01,-0.059626,0.2185768,0,1,,German
1494,VNM,2020-08-01,-0.017756099290780144,0.2700950780141844,2,1,,Vietnamese
1495,DEU,2020-08-01,0.160630625,0.200976875,0,1,,German
1496,AUT,2020-08-01,0.10156,0.16428666666666666,0,1,,German
1497,SRB,2020-08-01,0.0273352,0.1966248,1,1,,Serbian
1498,IND,2020-08-02,-0.32868591117917306,0.21121555895865235,2,1,,Tamil
1499,SRB,2020-08-02,0.10044399999999999,0.2111972,1,1,,Serbian
1500,VNM,2020-08-02,-0.12356058156028368,0.31683904964539006,2,1,,Vietnamese
1501,CHE,2020-08-02,0.011308400000000001,0.2579476,0,1,,German
1502,DEU,2020-08-02,0.204335,0.309821875,0,1,,German
1503,JPN,2020-08-02,-0.06462744610281923,0.17355927031509122,1,1,,Japanese
1504,AUT,2020-08-02,0.14621777777777778,0.24984444444444445,0,1,,German
1505,IND,2020-08-03,-0.24937949541284404,0.16559181957186545,2,1,,Tamil
1506,CHE,2020-08-03,0.0089952,0.190158,0,1,,German
1507,DEU,2020-08-03,0.08245375,0.18039625,0,1,,German
1508,JPN,2020-08-03,-0.033826166666666664,0.11789441666666667,1,1,,Japanese
1509,SRB,2020-08-03,0.0349576,0.16889320000000002,1,1,,Serbian
1510,AUT,2020-08-03,0.07844888888888889,0.1747711111111111,0,1,,German
1511,VNM,2020-08-03,-0.06658839716312057,0.2671460709219858,2,1,,Vietnamese
1512,SRB,2020-08-04,0.007289599999999999,0.1748652,1,1,,Serbian
1513,IND,2020-08-04,-0.22450548238897397,0.17101474732006125,2,1,,Tamil
1514,CHE,2020-08-04,0.0180436,0.1826652,0,1,,German
1515,AUT,2020-08-04,0.055688888888888885,0.1795888888888889,0,1,,German
1516,JPN,2020-08-04,-0.0179292268907563,0.11789188235294117,1,1,,Japanese
1517,DEU,2020-08-04,0.065985625,0.18089,0,1,,German
1518,VNM,2020-08-04,-0.01866488668555241,0.25883504249291783,2,1,,Vietnamese
1519,JPN,2020-08-05,-0.025574598662207355,0.11776026755852843,1,1,,Japanese
1520,IND,2020-08-05,-0.24682156202143948,0.17693110260336908,2,1,,Tamil
1521,CHE,2020-08-05,0.109436,0.156268,0,1,,German
1522,SRB,2020-08-05,-0.0552548,0.2057824,1,1,,Serbian
1523,VNM,2020-08-05,-0.03361395184135977,0.25987514164305947,2,1,,Vietnamese
1524,AUT,2020-08-05,0.07447333333333334,0.16320222222222222,0,1,,German
1525,DEU,2020-08-05,0.063453125,0.176065625,0,1,,German
1526,CHE,2020-08-06,0.105598,0.1502368,0,1,,German
1527,VNM,2020-08-06,-0.06172495750708216,0.2719517563739377,2,1,,Vietnamese
1528,SRB,2020-08-06,0.0090148,0.184596,1,1,,Serbian
1529,DEU,2020-08-06,0.052034375,0.172798125,0,1,,German
1530,JPN,2020-08-06,-0.023128789386401324,0.11828071310116085,1,1,,Japanese
1531,IND,2020-08-06,-0.2242478560490046,0.1704213169984686,2,1,,Tamil
1532,AUT,2020-08-06,0.07566777777777778,0.14571888888888887,0,1,,German
1533,IND,2020-08-07,-0.20454460949464012,0.16466295558958655,2,1,,Tamil
1534,AUT,2020-08-07,0.06716111111111112,0.1414522222222222,0,1,,German
1535,VNM,2020-08-07,-0.053136255319148944,0.25675756028368796,2,1,,Vietnamese
1536,JPN,2020-08-07,-0.018730535117056857,0.11387295986622073,1,1,,Japanese
1537,SRB,2020-08-07,0.0177312,0.17385280000000003,1,1,,Serbian
1538,DEU,2020-08-07,0.028451875,0.17474,0,1,,German
1539,CHE,2020-08-07,0.058444,0.1463616,0,1,,German
1540,VNM,2020-08-08,-0.03893957446808511,0.25972890780141844,2,1,,Vietnamese
1541,CHE,2020-08-08,0.0631352,0.1701332,0,1,,German
1542,SRB,2020-08-08,0.022985600000000002,0.2000232,1,1,,Serbian
1543,DEU,2020-08-08,0.105800625,0.213995625,0,1,,German
1544,JPN,2020-08-08,-0.024349966777408638,0.1404486046511628,1,1,,Japanese
