Date,Book,Jogging,Origami,Board Games,Yoga,Bread,Orchids,Calligraphy,Mindfulness,Podcast,Language
3/2/2020,15,1,1,3,96,0,5,1,1,2,Tamil
3/3/2020,17,0,3,1,85,4,5,1,0,0,Tamil
3/4/2020,29,0,7,2,99,5,8,1,2,2,Tamil
3/5/2020,20,6,4,0,85,0,11,0,0,4,Tamil
3/6/2020,12,0,1,1,92,1,6,0,0,1,Tamil
3/7/2020,9,1,3,2,60,4,5,2,0,2,Tamil
3/8/2020,12,0,6,4,73,3,0,1,0,1,Tamil
3/9/2020,14,2,11,5,58,0,4,1,1,5,Tamil
3/10/2020,15,0,5,1,80,3,1,0,0,1,Tamil
3/11/2020,29,0,2,4,76,4,3,2,1,5,Tamil
3/12/2020,5,2,3,3,81,0,2,3,1,4,Tamil
3/13/2020,11,0,9,8,70,4,5,2,0,3,Tamil
3/14/2020,12,0,2,1,90,4,3,0,0,9,Tamil
3/15/2020,15,0,3,2,57,2,6,1,0,7,Tamil
3/16/2020,18,0,5,1,71,3,2,2,0,5,Tamil
3/17/2020,14,5,4,1,77,2,2,1,1,3,Tamil
3/18/2020,11,0,7,5,55,2,2,5,0,0,Tamil
3/19/2020,17,1,2,1,68,4,5,2,1,1,Tamil
3/20/2020,14,1,10,2,39,3,4,1,1,2,Tamil
3/21/2020,6,0,1,0,54,1,4,0,3,1,Tamil
3/22/2020,6,2,2,3,56,8,4,1,2,2,Tamil
3/23/2020,10,1,3,6,42,0,2,0,0,1,Tamil
3/24/2020,8,4,3,3,44,2,8,1,0,4,Tamil
3/25/2020,12,0,2,2,133,2,1,2,0,2,Tamil
3/26/2020,9,0,4,5,91,3,4,1,1,0,Tamil
3/27/2020,9,0,6,3,52,0,4,0,2,0,Tamil
3/28/2020,12,0,2,7,46,4,0,0,0,2,Tamil
3/29/2020,21,3,5,103,66,1,9,1,0,2,Tamil
3/30/2020,11,0,5,26,57,6,6,0,2,3,Tamil
3/31/2020,22,1,6,18,52,1,4,4,1,3,Tamil
4/1/2020,17,1,5,2,85,1,2,3,1,2,Tamil
4/2/2020,13,2,6,5,49,10,3,2,7,0,Tamil
4/3/2020,12,0,7,5,56,5,2,2,0,6,Tamil
4/4/2020,12,3,11,14,46,4,2,0,0,3,Tamil
4/5/2020,19,1,10,10,78,1,3,1,1,4,Tamil
4/6/2020,23,0,3,6,69,1,10,2,1,4,Tamil
4/7/2020,20,2,3,10,73,5,3,2,0,4,Tamil
4/8/2020,23,1,6,11,57,3,8,5,1,2,Tamil
4/9/2020,17,0,5,11,52,2,3,1,0,1,Tamil
4/10/2020,16,0,2,6,79,4,5,2,0,2,Tamil
4/11/2020,12,1,4,10,71,4,4,0,1,1,Tamil
4/12/2020,10,1,6,5,42,17,4,2,1,1,Tamil
4/13/2020,6,2,5,7,56,3,6,1,0,4,Tamil
4/14/2020,10,2,4,6,54,4,2,1,1,2,Tamil
4/15/2020,16,0,8,3,58,2,4,1,0,4,Tamil
4/16/2020,20,3,8,8,75,2,10,2,2,3,Tamil
4/17/2020,20,1,14,7,52,8,0,2,0,4,Tamil
4/18/2020,12,1,14,2,81,3,6,3,0,1,Tamil
4/19/2020,24,3,6,3,57,5,8,4,2,3,Tamil
4/20/2020,20,1,9,8,53,3,2,2,0,2,Tamil
4/21/2020,16,0,9,9,64,2,6,0,1,2,Tamil
4/22/2020,13,1,6,11,69,1,3,2,0,4,Tamil
4/23/2020,79,1,10,9,61,1,3,0,0,8,Tamil
4/24/2020,23,1,12,8,55,8,2,3,2,3,Tamil
4/25/2020,32,0,4,8,53,3,5,3,0,1,Tamil
4/26/2020,20,2,3,7,66,1,0,3,0,4,Tamil
4/27/2020,14,3,6,11,70,3,5,6,1,0,Tamil
4/28/2020,18,1,8,14,63,5,0,3,0,2,Tamil
4/29/2020,10,0,2,11,56,4,2,2,0,4,Tamil
4/30/2020,9,0,17,5,59,3,5,0,1,3,Tamil
5/1/2020,16,1,9,5,72,0,4,0,0,2,Tamil
5/2/2020,9,0,7,2,60,1,3,0,0,4,Tamil
5/3/2020,10,0,8,4,52,2,5,1,0,2,Tamil
5/4/2020,20,0,5,5,44,7,0,0,4,5,Tamil
5/5/2020,14,0,10,8,41,3,1,1,0,1,Tamil
5/6/2020,20,0,9,5,51,1,7,4,0,1,Tamil
5/7/2020,24,1,6,6,37,2,2,2,0,0,Tamil
5/8/2020,13,0,5,4,41,1,5,1,0,7,Tamil
5/9/2020,14,2,6,7,39,2,2,0,0,0,Tamil
5/10/2020,13,0,6,4,48,2,5,1,0,1,Tamil
5/11/2020,22,4,5,10,55,4,3,2,0,1,Tamil
5/12/2020,7,0,4,8,73,0,6,0,0,2,Tamil
5/13/2020,7,2,9,4,76,2,3,0,0,1,Tamil
5/14/2020,8,0,6,4,81,1,5,0,3,3,Tamil
5/15/2020,11,3,3,6,44,14,0,1,0,4,Tamil
5/16/2020,16,0,4,5,35,3,1,0,0,4,Tamil
5/17/2020,13,1,7,2,45,3,2,2,0,1,Tamil
5/18/2020,17,0,3,1,45,3,3,1,3,4,Tamil
5/19/2020,27,4,4,2,39,2,7,1,1,2,Tamil
5/20/2020,10,3,7,1,51,1,5,1,1,2,Tamil
5/21/2020,12,0,7,3,39,4,2,2,1,7,Tamil
5/22/2020,31,2,14,5,45,1,3,1,2,6,Tamil
5/23/2020,6,0,4,4,32,2,1,1,0,4,Tamil
5/24/2020,16,2,5,3,37,3,6,0,1,1,Tamil
5/25/2020,21,0,9,1,32,1,0,1,0,5,Tamil
5/26/2020,10,0,4,1,65,1,3,0,0,3,Tamil
5/27/2020,7,0,13,0,33,3,1,19,1,3,Tamil
5/28/2020,14,2,9,2,41,3,9,4,1,3,Tamil
5/29/2020,14,0,8,1,32,2,3,2,0,3,Tamil
5/30/2020,9,1,6,6,42,1,3,1,0,5,Tamil
5/31/2020,13,0,6,3,44,0,2,0,0,0,Tamil
6/1/2020,13,0,8,5,46,3,3,3,0,2,Tamil
6/2/2020,14,0,7,2,31,1,5,1,0,6,Tamil
6/3/2020,9,1,20,1,23,2,1,2,2,3,Tamil
6/4/2020,6,0,4,0,44,1,6,0,2,0,Tamil
6/5/2020,11,0,4,2,39,1,4,1,0,3,Tamil
6/6/2020,8,0,4,2,35,2,1,1,0,1,Tamil
6/7/2020,6,0,4,1,52,4,3,1,0,1,Tamil
6/8/2020,7,0,0,1,44,2,2,2,1,15,Tamil
6/9/2020,10,0,2,1,44,2,5,0,1,2,Tamil
6/10/2020,17,0,5,3,24,3,5,1,1,7,Tamil
6/11/2020,14,0,7,2,37,2,4,2,0,0,Tamil
6/12/2020,8,2,11,3,57,0,0,4,0,2,Tamil
6/13/2020,10,0,9,0,42,0,4,1,2,5,Tamil
6/14/2020,11,0,5,0,44,0,1,0,0,3,Tamil
6/15/2020,13,0,2,2,56,1,1,3,2,5,Tamil
6/16/2020,17,0,4,0,66,7,1,0,1,3,Tamil
6/17/2020,13,0,2,2,79,3,13,0,0,3,Tamil
6/18/2020,7,0,2,0,101,2,2,1,0,1,Tamil
6/19/2020,6,1,4,1,147,1,2,1,0,3,Tamil
6/20/2020,17,1,2,0,301,0,7,1,2,3,Tamil
6/21/2020,5,0,2,3,389,1,1,0,0,2,Tamil
6/22/2020,10,0,3,5,111,0,0,0,1,1,Tamil
6/23/2020,12,0,4,2,88,0,1,3,0,3,Tamil
6/24/2020,28,2,8,3,61,0,1,0,3,5,Tamil
6/25/2020,12,2,4,0,46,0,2,2,1,4,Tamil
6/26/2020,7,1,5,2,71,5,7,0,0,5,Tamil
6/27/2020,11,0,7,3,67,4,3,1,0,5,Tamil
6/28/2020,12,1,3,0,34,3,6,4,0,3,Tamil
6/29/2020,20,0,2,1,56,1,1,1,0,3,Tamil
6/30/2020,13,0,0,3,116,1,1,3,0,5,Tamil
7/1/2020,8,0,2,4,47,1,3,2,0,0,Tamil
7/2/2020,10,0,2,3,48,0,2,1,0,2,Tamil
7/3/2020,8,1,6,4,51,2,8,2,0,2,Tamil
7/4/2020,9,0,6,4,38,3,3,3,0,2,Tamil
7/5/2020,10,0,5,2,66,1,8,2,0,1,Tamil
7/6/2020,8,0,3,3,37,9,0,1,0,0,Tamil
7/7/2020,10,0,5,0,45,10,1,0,0,3,Tamil
7/8/2020,18,0,4,1,65,1,2,1,0,1,Tamil
7/9/2020,20,1,8,2,56,1,7,4,0,3,Tamil
7/10/2020,18,0,8,3,44,0,1,1,0,4,Tamil
7/11/2020,5,0,5,0,35,0,5,1,1,4,Tamil
7/12/2020,6,0,9,0,61,4,5,3,0,2,Tamil
7/13/2020,16,0,5,2,46,1,2,1,0,0,Tamil
7/14/2020,19,1,1,2,51,0,4,0,0,4,Tamil
7/15/2020,16,0,4,0,165,1,3,4,0,4,Tamil
7/16/2020,17,0,5,1,49,2,7,3,1,1,Tamil
7/17/2020,19,0,4,1,44,4,5,1,0,1,Tamil
7/18/2020,17,0,7,0,51,1,0,1,0,1,Tamil
7/19/2020,15,0,5,1,39,1,4,5,2,9,Tamil
7/20/2020,16,0,9,1,37,2,2,8,1,1,Tamil
7/21/2020,6,0,5,1,27,0,2,3,0,4,Tamil
7/22/2020,16,0,5,0,40,4,5,1,1,2,Tamil
7/23/2020,15,0,1,2,62,7,1,3,0,0,Tamil
7/24/2020,12,0,6,1,42,2,1,2,0,2,Tamil
7/25/2020,9,0,3,1,37,0,0,2,0,2,Tamil
7/26/2020,9,0,3,0,45,0,5,2,0,1,Tamil
7/27/2020,9,0,7,1,28,4,1,0,1,1,Tamil
7/28/2020,16,0,2,7,32,0,2,1,1,2,Tamil
7/29/2020,11,0,6,0,47,3,1,0,0,3,Tamil
7/30/2020,22,0,5,5,37,2,4,1,2,1,Tamil
7/31/2020,7,0,4,0,34,2,2,1,1,1,Tamil
